,User,Day,freq_day
12714,user357,2020-07-17,1
12715,user357,2022-01-27,13
12716,user357,2022-01-28,7
12717,user357,2022-02-03,2
12718,user357,2022-02-05,1
12719,user357,2022-07-14,1
12720,user357,2022-07-20,6
12721,user357,2022-09-09,1
12722,user3576,2019-02-09,1
12723,user3576,2019-02-27,1
12724,user3576,2019-03-01,3
12725,user3576,2019-04-10,5
12726,user3576,2019-04-20,3
12727,user3576,2019-04-21,5
12728,user3576,2019-04-22,2
12729,user3576,2019-04-23,15
12730,user3576,2019-04-24,52
12731,user3576,2019-04-25,2
12732,user3576,2019-04-26,13
12733,user3576,2019-04-27,5
12734,user3576,2019-04-29,3
12735,user3576,2019-04-30,12
12736,user3576,2019-05-01,28
12737,user3576,2019-05-02,9
12738,user3576,2019-05-03,49
12739,user3576,2019-05-04,4
12740,user3576,2019-05-05,9
12741,user3576,2019-05-07,6
12742,user3576,2019-05-21,1
12743,user3576,2019-05-25,2
12744,user3576,2019-05-27,1
12745,user3576,2019-05-28,1
12746,user3576,2019-05-29,9
12747,user3576,2019-05-30,13
12748,user3576,2019-05-31,31
12749,user3576,2019-06-01,2
12750,user3576,2019-06-02,2
12751,user3576,2019-06-03,5
12752,user3576,2019-06-04,5
12753,user3576,2019-06-05,3
12754,user3576,2019-06-06,12
12755,user3576,2019-06-07,7
12756,user3576,2019-06-08,1
12757,user3576,2019-06-09,1
12758,user3576,2019-06-19,1
12759,user3576,2020-09-24,4
12760,user3594,2019-02-09,1
12761,user3594,2019-02-10,1
12762,user3594,2019-02-12,4
12763,user3594,2019-02-14,3
12764,user3594,2019-02-19,2
12765,user3594,2019-02-26,3
12766,user3594,2019-03-03,1
12767,user3594,2019-03-05,1
12768,user3594,2019-04-10,10
12769,user3594,2019-04-11,7
12770,user3594,2019-04-13,2
12771,user3594,2019-04-15,12
12772,user3594,2019-04-16,7
12773,user3594,2019-04-17,2
12774,user3594,2019-04-19,6
12775,user3594,2019-04-22,6
12776,user3594,2019-04-24,6
12777,user3594,2019-04-25,15
12778,user3594,2019-04-26,12
12779,user3594,2019-04-27,9
12780,user3594,2019-04-28,1
12781,user3594,2019-04-29,3
12782,user3594,2019-05-01,1
12783,user3594,2019-05-04,1
12784,user3596,2019-02-09,1
12785,user3596,2019-06-01,43
12786,user3596,2019-06-02,18
12787,user3596,2019-06-07,15
12788,user3596,2019-07-26,18
12789,user3596,2019-07-29,6
12790,user3613,2019-02-14,5
12791,user3613,2019-02-16,3
12792,user3613,2019-02-17,1
12793,user3613,2019-02-19,1
12794,user3613,2019-02-20,2
12795,user3613,2019-02-21,1
12796,user3613,2019-03-02,1
12797,user3613,2019-03-03,2
12798,user3613,2019-03-14,5
12799,user3613,2019-03-15,4
12800,user3613,2019-03-19,1
12801,user3613,2019-03-20,57
12802,user3613,2019-03-21,5
12803,user3613,2019-03-22,1
12804,user3613,2019-03-26,1
12805,user3613,2019-03-31,7
12806,user3613,2019-04-16,1
12807,user3613,2019-04-23,1
12808,user3613,2019-04-24,1
12809,user3613,2019-04-25,2
12810,user3613,2019-04-28,1
12811,user3613,2019-04-30,2
12812,user3613,2019-05-06,2
12813,user3613,2019-05-08,5
12814,user3619,2019-02-26,1
12815,user3619,2019-03-01,3
12816,user3619,2019-03-02,3
12817,user3619,2019-03-05,5
12818,user3619,2019-03-11,12
12819,user3619,2019-03-14,1
12820,user3619,2019-04-02,2
12821,user3619,2019-06-01,22
12822,user3619,2019-06-02,12
12823,user3619,2019-06-03,5
12824,user3619,2019-06-04,8
12825,user3619,2019-06-06,10
12826,user3619,2019-06-07,8
12827,user3619,2019-06-08,4
12828,user3619,2019-06-15,5
12829,user3619,2020-03-20,2
12830,user3619,2020-03-21,2
12831,user3619,2020-03-26,5
12832,user3619,2020-03-27,1
12833,user3619,2020-03-28,4
12834,user3619,2020-07-07,4
12835,user3619,2020-09-25,6
12836,user3619,2021-01-21,3
12837,user3632,2019-02-26,7
12838,user3632,2019-03-01,1
12839,user3632,2019-03-13,1
12840,user3632,2019-03-20,1
12841,user3632,2019-05-25,19
12842,user3632,2019-05-26,18
12843,user3632,2019-05-28,1
12844,user3632,2019-05-30,8
12845,user3632,2019-05-31,1
12846,user3632,2019-06-02,3
12847,user3632,2019-06-03,1
12848,user3632,2019-06-04,10
12849,user3632,2019-06-05,5
12850,user3632,2019-06-08,1
12851,user3632,2020-07-26,1
12852,user3632,2020-08-05,2
12853,user3632,2020-08-10,3
12854,user3632,2020-08-12,2
12855,user3632,2020-08-14,4
12856,user3650,2019-02-27,8
12857,user3650,2019-02-28,1
12858,user3650,2019-03-05,2
12859,user3650,2019-03-11,3
12860,user3650,2019-03-12,1
12861,user3650,2019-03-21,6
12862,user3650,2019-04-09,1
12863,user3650,2019-04-10,39
12864,user3650,2019-04-12,3
12865,user3650,2019-04-13,7
12866,user3650,2019-04-14,18
12867,user3650,2019-04-15,34
12868,user3650,2019-04-16,17
12869,user3650,2019-04-17,3
12870,user3650,2019-04-18,22
12871,user3650,2019-04-19,15
12872,user3650,2019-04-21,17
12873,user3650,2019-04-23,6
12874,user3650,2019-04-24,2
12875,user3650,2019-04-25,15
12876,user3650,2019-04-26,28
12877,user3650,2019-04-27,21
12878,user3650,2019-04-28,35
12879,user3650,2019-04-29,4
12880,user3650,2019-04-30,46
12881,user3650,2019-05-01,91
12882,user3650,2019-05-02,40
12883,user3650,2019-05-03,2
12884,user3650,2019-05-04,6
12885,user3650,2019-05-05,30
12886,user3650,2019-05-06,12
12887,user3650,2019-05-07,8
12888,user3650,2019-05-08,1
12889,user3650,2019-05-12,3
12890,user3650,2019-05-16,5
12891,user3650,2019-05-18,4
12892,user3650,2019-05-19,2
12893,user3650,2019-05-21,5
12894,user3650,2019-05-22,12
12895,user3650,2019-05-23,8
12896,user3650,2019-05-25,1
12897,user3650,2019-05-26,20
12898,user3650,2019-05-27,149
12899,user3650,2019-05-28,168
12900,user3650,2019-05-29,209
12901,user3650,2019-05-30,102
12902,user3650,2019-05-31,18
12903,user3650,2019-06-01,129
12904,user3650,2019-06-02,18
12905,user3650,2019-06-03,14
12906,user3650,2020-08-23,3
12907,user3650,2020-09-24,2
12908,user3650,2020-09-25,11
12909,user3650,2020-10-01,1
12910,user3650,2020-12-08,3
12911,user3650,2020-12-09,1
12912,user3690,2019-04-09,3
12913,user3690,2019-04-14,34
12914,user3690,2019-04-15,54
12915,user3690,2019-04-16,4
12916,user3690,2019-04-18,11
12917,user3690,2019-04-19,9
12918,user3690,2019-04-23,5
12919,user3690,2019-04-27,18
12920,user3690,2019-04-28,21
12921,user3690,2019-04-30,8
12922,user3690,2019-05-01,37
12923,user3690,2019-05-05,36
12924,user3690,2019-05-10,2
12925,user3690,2019-05-11,1
12926,user3690,2019-05-14,5
12927,user3690,2019-05-24,2
12928,user3690,2019-05-25,21
12929,user3690,2019-05-26,8
12930,user3690,2019-05-28,16
12931,user3690,2019-05-29,33
12932,user3690,2019-05-31,11
12933,user3690,2019-06-01,12
12934,user3690,2019-06-02,25
12935,user3690,2019-06-03,5
12936,user3690,2019-06-04,12
12937,user3690,2019-07-26,14
12938,user3698,2019-04-09,2
12939,user3698,2019-04-11,1
12940,user3698,2019-04-12,10
12941,user3698,2019-04-13,3
12942,user3698,2019-04-14,1
12943,user3698,2019-04-17,27
12944,user3698,2019-04-18,15
12945,user3698,2019-04-19,1
12946,user3698,2019-04-20,23
12947,user3698,2019-04-21,2
12948,user3698,2019-04-22,5
12949,user3698,2019-04-23,2
12950,user3698,2019-04-25,1
12951,user3698,2019-04-26,27
12952,user3698,2019-05-01,2
12953,user3698,2019-05-05,9
12954,user3698,2019-05-06,1
12955,user3739,2019-04-09,4
12956,user3739,2020-07-10,25
12957,user3739,2020-07-11,9
12958,user3739,2020-07-12,10
12959,user3739,2020-07-13,4
12960,user3739,2020-07-14,1
12961,user3739,2020-07-15,6
12962,user3739,2020-07-16,28
12963,user3739,2020-07-17,6
12964,user375,2017-05-03,1
12965,user375,2017-05-04,1
12966,user375,2018-05-30,3
12967,user375,2018-06-14,5
12968,user375,2018-09-19,7
12969,user375,2018-12-21,1
12970,user375,2019-01-26,2
12971,user375,2019-02-27,6
12972,user375,2019-03-14,2
12973,user375,2019-04-09,1
12974,user375,2019-04-16,1
12975,user375,2019-07-03,2
12976,user375,2019-07-21,5
12977,user375,2019-07-22,3
12978,user375,2019-08-17,1
12979,user375,2020-02-24,3
12980,user375,2020-03-20,4
12981,user375,2020-03-21,6
12982,user375,2020-03-22,1
12983,user375,2020-03-26,3
12984,user375,2020-04-03,1
12985,user375,2020-04-04,1
12986,user375,2020-04-08,2
12987,user375,2020-04-25,2
12988,user375,2020-05-04,28
12989,user375,2020-05-08,9
12990,user375,2020-05-10,1
12991,user375,2020-05-17,16
12992,user375,2020-05-19,1
12993,user375,2020-05-20,4
12994,user375,2020-05-21,3
12995,user375,2020-05-22,2
12996,user375,2020-05-23,22
12997,user375,2020-05-27,6
12998,user375,2020-05-28,1
12999,user375,2020-06-03,3
13000,user375,2020-06-05,4
13001,user375,2020-06-08,1
13002,user375,2020-06-10,1
13003,user375,2020-06-15,1
13004,user375,2020-06-16,1
13005,user375,2020-06-17,1
13006,user375,2020-06-21,5
13007,user375,2020-06-22,10
13008,user375,2020-06-23,6
13009,user375,2020-06-24,8
13010,user375,2020-06-27,6
13011,user375,2020-06-28,3
13012,user375,2020-06-29,2
13013,user375,2020-07-01,3
13014,user375,2020-07-04,1
13015,user375,2020-07-06,8
13016,user375,2020-07-07,2
13017,user375,2020-07-08,31
13018,user375,2020-07-09,22
13019,user375,2020-07-13,2
13020,user375,2020-07-16,5
13021,user375,2020-07-25,1
13022,user375,2020-08-07,5
13023,user375,2020-08-10,1
13024,user375,2020-08-11,2
13025,user375,2020-08-12,6
13026,user375,2020-08-13,1
13027,user375,2020-08-14,6
13028,user375,2020-08-16,1
13029,user375,2020-08-20,2
13030,user375,2020-08-24,1
13031,user375,2020-08-27,6
13032,user375,2020-09-02,2
13033,user375,2020-09-04,2
13034,user375,2020-09-24,2
13035,user375,2020-11-01,5
13036,user377,2017-04-23,3
13037,user377,2017-11-21,1
13038,user377,2017-11-22,3
13039,user377,2017-11-23,1
13040,user377,2017-11-26,1
13041,user377,2017-12-14,9
13042,user377,2017-12-16,5
13043,user377,2018-01-12,1
13044,user377,2018-02-14,14
13045,user377,2018-08-23,1
13046,user377,2018-10-27,3
13047,user377,2018-10-28,3
13048,user377,2018-11-09,2
13049,user377,2018-11-28,1
13050,user377,2018-12-06,1
13051,user377,2019-01-08,1
13052,user377,2019-01-13,2
13053,user377,2019-02-09,2
13054,user377,2019-02-17,1
13055,user377,2019-04-10,3
13056,user377,2019-04-13,4
13057,user377,2019-04-14,3
13058,user377,2019-04-18,10
13059,user377,2019-04-19,6
13060,user377,2019-04-21,7
13061,user377,2019-04-23,3
13062,user377,2019-04-24,9
13063,user377,2019-04-30,2
13064,user377,2019-05-01,1
13065,user377,2019-05-02,4
13066,user377,2019-05-03,6
13067,user377,2019-05-05,1
13068,user377,2019-05-25,6
13069,user377,2019-05-26,2
13070,user377,2019-05-27,23
13071,user377,2019-05-28,8
13072,user377,2019-05-30,1
13073,user377,2019-05-31,3
13074,user377,2019-06-01,10
13075,user377,2019-06-02,1
13076,user377,2019-06-03,5
13077,user377,2019-06-06,2
13078,user377,2019-06-18,2
13079,user377,2019-06-19,1
13080,user377,2019-06-24,2
13081,user377,2019-07-06,6
13082,user377,2019-07-10,1
13083,user377,2019-07-11,1
13084,user377,2019-07-12,26
13085,user377,2019-07-13,14
13086,user377,2019-07-14,26
13087,user377,2019-07-15,7
13088,user377,2019-07-16,12
13089,user377,2019-07-17,2
13090,user377,2019-07-19,1
13091,user377,2019-07-21,1
13092,user377,2019-07-23,2
13093,user377,2019-07-28,1
13094,user377,2019-08-03,4
13095,user377,2019-08-04,1
13096,user377,2019-09-27,1
13097,user377,2019-11-26,2
13098,user377,2019-12-05,1
13099,user377,2020-02-25,5
13100,user377,2020-02-27,2
13101,user377,2020-02-28,1
13102,user377,2020-03-11,2
13103,user377,2020-03-12,1
13104,user377,2020-03-18,2
13105,user377,2020-03-19,4
13106,user377,2020-03-20,14
13107,user377,2020-03-21,8
13108,user377,2020-03-22,19
13109,user377,2020-03-23,7
13110,user377,2020-03-24,12
13111,user377,2020-03-25,5
13112,user377,2020-03-26,4
13113,user377,2020-03-27,19
13114,user377,2020-03-28,10
13115,user377,2020-03-29,3
13116,user377,2020-04-01,42
13117,user377,2020-04-02,22
13118,user377,2020-04-03,2
13119,user377,2020-04-04,13
13120,user377,2020-04-05,1
13121,user377,2020-04-06,3
13122,user377,2020-04-07,4
13123,user377,2020-04-08,5
13124,user377,2020-04-11,2
13125,user377,2020-04-27,9
13126,user377,2020-04-29,3
13127,user377,2020-07-05,2
13128,user377,2020-07-07,1
13129,user377,2020-07-09,5
13130,user377,2020-07-19,1
13131,user377,2020-09-24,2
13132,user377,2020-09-25,6
13133,user3781,2019-04-09,25
13134,user3781,2019-04-18,2
13135,user3781,2019-04-21,1
13136,user3781,2019-04-23,2
13137,user3781,2019-04-25,7
13138,user3781,2019-04-26,3
13139,user3781,2019-04-29,13
13140,user3781,2019-04-30,1
13141,user3781,2019-05-01,7
13142,user3781,2019-05-03,1
13143,user3781,2019-05-04,1
13144,user3781,2019-05-05,4
13145,user3781,2019-05-13,1
13146,user3781,2019-05-22,1
13147,user3781,2019-05-23,8
13148,user3781,2019-05-24,2
13149,user3781,2019-06-04,1
13150,user3781,2019-06-05,1
13151,user3781,2019-06-09,1
13152,user3781,2019-07-11,3
13153,user3781,2019-07-12,1
13154,user3781,2019-07-18,1
13155,user3781,2019-07-26,2
13156,user3784,2019-04-09,4
13157,user3784,2019-04-10,20
13158,user3784,2019-04-11,4
13159,user3784,2019-04-12,2
13160,user3784,2019-04-13,18
13161,user3784,2019-04-14,78
13162,user3784,2019-04-15,13
13163,user3784,2019-04-17,25
13164,user3784,2019-04-18,3
13165,user3784,2019-04-19,9
13166,user3784,2019-04-20,5
13167,user3784,2019-04-21,12
13168,user3784,2019-04-22,4
13169,user3784,2019-04-24,3
13170,user3784,2019-04-25,38
13171,user3784,2019-04-26,127
13172,user3784,2019-04-27,36
13173,user3784,2019-04-28,29
13174,user3784,2019-04-29,60
13175,user3784,2019-04-30,15
13176,user3784,2019-05-01,10
13177,user3784,2019-05-02,28
13178,user3784,2019-05-03,29
13179,user3784,2019-05-04,4
13180,user3784,2019-05-05,29
13181,user3784,2019-05-06,13
13182,user3784,2019-05-07,3
13183,user3784,2019-05-08,52
13184,user3784,2019-05-09,18
13185,user3784,2019-05-10,5
13186,user3784,2019-05-11,3
13187,user3784,2019-05-12,24
13188,user3784,2019-05-13,26
13189,user3784,2019-05-14,18
13190,user3784,2019-05-15,12
13191,user3784,2019-05-16,40
13192,user3784,2019-05-17,13
13193,user3784,2019-05-18,59
13194,user3784,2019-05-19,24
13195,user3784,2019-05-20,1
13196,user3784,2019-05-21,1
13197,user3784,2019-05-22,16
13198,user3784,2019-05-23,15
13199,user3784,2019-05-24,4
13200,user3784,2019-05-25,28
13201,user3784,2019-05-26,21
13202,user3784,2019-05-27,120
13203,user3784,2019-05-28,170
13204,user3784,2019-05-29,124
13205,user3784,2019-05-30,16
13206,user3784,2019-05-31,87
13207,user3784,2019-06-01,141
13208,user3784,2019-06-02,86
13209,user3784,2019-06-03,33
13210,user3784,2019-06-04,41
13211,user3784,2019-06-05,31
13212,user3784,2019-06-06,41
13213,user3784,2019-06-21,2
13214,user3784,2019-06-22,3
13215,user3784,2019-06-24,1
13216,user3784,2019-06-25,3
13217,user3784,2019-06-30,2
13218,user3784,2019-07-08,1
13219,user3784,2019-07-09,22
13220,user3784,2019-07-10,10
13221,user3784,2019-07-11,3
13222,user3784,2019-07-12,16
13223,user3784,2019-07-13,33
13224,user3784,2019-07-14,117
13225,user3784,2019-07-15,124
13226,user3784,2019-07-16,58
13227,user3784,2019-07-17,62
13228,user3784,2019-07-18,156
13229,user3784,2019-07-19,345
13230,user3784,2019-07-20,185
13231,user3784,2019-07-21,51
13232,user3784,2019-07-22,42
13233,user3784,2019-07-24,2
13234,user3821,2019-04-10,12
13235,user3821,2019-04-14,8
13236,user3821,2019-04-15,5
13237,user3821,2019-04-16,10
13238,user3821,2019-04-17,8
13239,user3821,2019-04-18,1
13240,user3821,2019-04-19,4
13241,user3821,2019-04-20,2
13242,user3821,2019-04-21,9
13243,user3821,2019-04-26,1
13244,user3821,2019-04-29,7
13245,user3821,2019-04-30,1
13246,user3821,2019-05-01,12
13247,user3821,2019-05-05,1
13248,user3821,2019-05-06,13
13249,user3821,2019-05-13,21
13250,user3821,2019-05-16,1
13251,user3821,2019-05-21,2
13252,user3821,2019-05-22,1
13253,user3821,2019-05-26,5
13254,user3822,2019-04-10,7
13255,user3822,2019-04-11,5
13256,user3822,2019-04-13,1
13257,user3822,2019-04-14,1
13258,user3822,2019-04-15,8
13259,user3822,2019-04-16,11
13260,user3822,2019-04-17,20
13261,user3822,2019-04-18,3
13262,user3822,2019-04-19,5
13263,user3822,2019-04-20,1
13264,user3822,2019-04-21,3
13265,user3822,2019-04-22,1
13266,user3822,2019-04-23,7
13267,user3822,2019-04-24,11
13268,user3822,2019-04-25,3
13269,user3822,2019-04-26,8
13270,user3822,2019-04-28,1
13271,user3822,2019-04-29,2
13272,user3822,2019-04-30,5
13273,user3822,2019-05-01,14
13274,user3822,2019-05-03,4
13275,user3822,2019-05-04,1
13276,user3822,2019-05-05,2
13277,user3822,2019-05-12,1
13278,user3822,2019-05-13,1
13279,user3822,2019-05-15,1
13280,user3822,2019-05-16,3
13281,user3822,2019-05-18,11
13282,user3822,2019-05-19,11
13283,user3822,2019-05-22,2
13284,user3822,2019-05-23,1
13285,user3822,2019-05-24,1
13286,user3822,2019-05-25,5
13287,user3822,2019-05-26,1
13288,user3822,2019-05-27,11
13289,user3822,2019-05-28,13
13290,user3822,2019-05-29,9
13291,user3822,2019-05-30,17
13292,user3822,2019-05-31,10
13293,user3822,2019-06-01,61
13294,user3822,2019-06-02,2
13295,user3822,2019-06-03,1
13296,user3822,2019-06-04,5
13297,user3822,2019-06-06,5
13298,user3822,2019-06-07,3
13299,user3822,2019-06-08,21
13300,user3822,2019-06-09,14
13301,user3822,2019-06-11,11
13302,user3822,2019-06-12,9
13303,user3822,2019-06-13,3
13304,user3822,2019-06-16,1
13305,user3822,2019-06-17,3
13306,user3822,2019-06-18,1
13307,user3822,2019-06-19,1
13308,user3822,2019-06-20,3
13309,user3822,2019-06-21,1
13310,user3822,2019-06-24,8
13311,user3822,2019-06-25,2
13312,user3822,2019-06-27,10
13313,user3822,2019-07-05,1
13314,user3822,2019-07-08,3
13315,user3822,2019-07-10,7
13316,user3822,2019-07-11,6
13317,user3822,2019-07-15,10
13318,user3822,2019-07-16,2
13319,user3822,2019-07-21,1
13320,user3822,2019-07-22,4
13321,user3822,2019-07-23,2
13322,user3822,2019-07-27,1
13323,user3822,2019-07-28,6
13324,user3822,2019-07-29,2
13325,user3822,2019-07-30,6
13326,user3822,2019-07-31,2
13327,user3822,2019-08-02,3
13328,user3822,2019-08-07,1
13329,user3822,2019-08-09,1
13330,user3822,2019-08-19,3
13331,user3822,2019-08-23,3
13332,user386,2019-06-14,1
13333,user386,2019-06-23,1
13334,user386,2019-06-30,8
13335,user386,2019-07-08,5
13336,user386,2019-07-14,1
13337,user386,2019-07-16,3
13338,user386,2020-02-26,6
13339,user386,2020-04-01,1
13340,user386,2020-04-09,1
13341,user386,2020-04-30,2
13342,user386,2020-05-12,3
13343,user386,2020-05-13,3
13344,user386,2020-05-19,2
13345,user386,2020-05-27,1
13346,user386,2020-05-28,3
13347,user386,2020-07-08,7
13348,user386,2020-08-09,1
13349,user386,2020-08-14,1
13350,user386,2020-12-28,28
13351,user386,2021-01-14,1
13352,user386,2021-06-24,3
13353,user386,2021-09-13,1
13354,user386,2021-09-29,1
13355,user386,2021-12-12,1
13356,user386,2022-05-04,2
13357,user386,2022-06-14,3
13358,user386,2022-07-21,1
13359,user386,2022-07-26,1
13360,user386,2022-10-13,1
13361,user386,2022-11-04,1
13362,user386,2023-01-18,10
13363,user386,2023-02-03,1
13364,user386,2023-02-05,2
13365,user386,2023-02-06,1
13366,user386,2023-02-12,1
13367,user3860,2019-04-10,6
13368,user3860,2019-04-11,2
13369,user3860,2019-04-12,6
13370,user3860,2019-04-13,2
13371,user3860,2019-04-27,3
13372,user3860,2019-04-28,2
13373,user3860,2019-04-30,1
13374,user3860,2019-05-02,2
13375,user3860,2019-05-16,1
13376,user3860,2019-05-19,2
13377,user3860,2019-05-22,1
13378,user3860,2019-05-23,3
13379,user3860,2019-05-24,2
13380,user3860,2019-05-28,3
13381,user3860,2019-05-29,12
13382,user3860,2019-05-30,3
13383,user3860,2019-06-01,9
13384,user3860,2019-06-04,1
13385,user3860,2019-06-07,7
13386,user3860,2019-06-08,10
13387,user3860,2019-06-11,9
13388,user3860,2019-06-12,6
13389,user3860,2019-06-15,4
13390,user3860,2019-06-21,1
13391,user3860,2019-07-06,3
13392,user3860,2019-07-09,2
13393,user3860,2019-07-11,3
13394,user3860,2019-07-14,3
13395,user3860,2019-07-26,8
13396,user3882,2019-04-10,11
13397,user3882,2019-04-11,3
13398,user3882,2019-04-12,1
13399,user3882,2019-04-14,5
13400,user3882,2019-04-17,15
13401,user3882,2019-04-18,2
13402,user3882,2019-04-19,9
13403,user3882,2019-04-23,14
13404,user3882,2019-04-24,8
13405,user3882,2019-04-25,2
13406,user3882,2019-04-26,4
13407,user3882,2019-04-29,3
13408,user3882,2019-04-30,1
13409,user3882,2019-05-01,9
13410,user3882,2019-05-02,2
13411,user3882,2019-05-04,2
13412,user3882,2019-05-06,1
13413,user3882,2019-05-23,1
13414,user3882,2019-05-25,1
13415,user3895,2019-04-10,11
13416,user3895,2019-04-11,1
13417,user3895,2019-04-12,3
13418,user3895,2019-04-16,1
13419,user3895,2019-04-17,1
13420,user3895,2019-04-19,54
13421,user3895,2019-04-20,8
13422,user3895,2019-04-26,7
13423,user3895,2019-05-01,17
13424,user3895,2019-05-05,1
13425,user3895,2019-05-14,1
13426,user3895,2019-05-15,8
13427,user3895,2019-05-16,1
13428,user3895,2019-05-21,2
13429,user3895,2019-05-22,5
13430,user3895,2019-05-28,8
13431,user3895,2019-06-01,1
13432,user3895,2019-06-04,1
13433,user3895,2019-06-20,1
13434,user3895,2019-07-25,1
13435,user3895,2019-07-29,1
13436,user3895,2019-07-30,1
13437,user3895,2019-08-02,4
13438,user3895,2019-08-03,2
13439,user3895,2019-08-04,5
13440,user3895,2019-08-05,2
13441,user3915,2019-04-10,2
13442,user3915,2019-04-12,1
13443,user3915,2019-04-13,2
13444,user3915,2019-04-14,7
13445,user3915,2019-04-17,2
13446,user3915,2019-04-19,1
13447,user3915,2019-04-20,3
13448,user3915,2019-04-21,1
13449,user3915,2019-04-22,25
13450,user3915,2019-05-05,4
13451,user3915,2019-05-10,12
13452,user3915,2019-05-26,2
13453,user3915,2020-07-08,38
13454,user3915,2020-07-10,6
13455,user3919,2019-04-10,8
13456,user3919,2019-04-11,5
13457,user3919,2019-04-12,3
13458,user3919,2019-04-14,2
13459,user3919,2019-04-16,2
13460,user3919,2019-05-03,3
13461,user3919,2019-05-06,3
13462,user3919,2019-05-09,1
13463,user3919,2019-05-10,4
13464,user3919,2019-05-12,1
13465,user3919,2019-05-13,1
13466,user3919,2019-05-18,18
13467,user3919,2019-05-23,10
13468,user3919,2019-05-24,1
13469,user3919,2019-05-26,10
13470,user3919,2019-05-27,5
13471,user3919,2019-05-30,1
13472,user3919,2019-05-31,3
13473,user3919,2019-06-01,1
13474,user3919,2019-06-03,16
13475,user3919,2019-06-08,2
13476,user3919,2019-06-09,7
13477,user3919,2019-06-12,5
13478,user392,2019-02-26,1
13479,user392,2019-02-27,1
13480,user392,2019-02-28,3
13481,user392,2019-03-07,1
13482,user392,2019-03-12,2
13483,user392,2020-04-05,13
13484,user392,2020-04-06,40
13485,user392,2020-04-07,4
13486,user392,2020-04-08,18
13487,user392,2020-07-07,1
13488,user392,2020-07-09,2
13489,user392,2020-09-24,5
13490,user392,2020-09-25,1
13491,user392,2020-09-28,8
13492,user392,2020-09-29,3
13493,user392,2020-09-30,3
13494,user392,2020-10-01,5
13495,user392,2020-10-05,6
13496,user392,2020-10-06,1
13497,user392,2020-10-22,1
13498,user392,2020-10-24,8
13499,user392,2020-11-16,1
13500,user392,2022-05-12,1
13501,user3926,2019-04-10,3
13502,user3926,2019-04-11,1
13503,user3926,2019-07-28,3
13504,user3926,2019-08-01,1
13505,user3926,2019-08-23,1
13506,user3926,2019-09-01,1
13507,user3926,2019-09-04,1
13508,user3926,2019-09-09,3
13509,user3926,2019-10-29,2
13510,user3926,2019-10-30,14
13511,user3926,2019-10-31,1
13512,user3926,2019-11-03,1
13513,user3926,2020-02-23,7
13514,user3926,2020-02-24,4
13515,user3926,2020-07-07,10
13516,user3926,2020-07-08,22
13517,user3926,2020-07-12,2
13518,user3926,2020-07-26,8
13519,user3926,2020-07-27,4
13520,user3926,2020-07-28,1
13521,user3926,2020-07-29,3
13522,user3926,2020-07-30,3
13523,user3926,2020-08-01,2
13524,user3926,2020-08-02,9
13525,user3926,2020-08-08,4
13526,user3926,2020-08-26,2
13527,user3926,2020-08-29,2
13528,user3926,2020-09-26,1
13529,user3926,2020-10-18,11
13530,user3926,2020-10-23,2
13531,user3926,2020-10-24,2
13532,user3926,2020-11-11,4
13533,user3926,2020-12-05,3
13534,user3926,2020-12-10,2
13535,user3926,2021-12-11,1
13536,user3926,2022-01-05,1
13537,user3926,2022-01-07,2
13538,user3926,2022-04-26,6
13539,user3927,2019-04-10,9
13540,user3927,2019-04-11,3
13541,user3927,2019-04-12,1
13542,user3927,2019-04-14,9
13543,user3927,2019-04-15,10
13544,user3927,2019-04-16,8
13545,user3927,2019-04-18,1
13546,user3927,2019-04-19,8
13547,user3927,2019-04-20,1
13548,user3927,2019-04-21,3
13549,user3927,2019-04-24,1
13550,user3927,2019-04-26,4
13551,user3927,2019-05-01,2
13552,user3927,2019-05-02,19
13553,user3927,2019-05-08,2
13554,user3927,2019-05-09,2
13555,user3927,2019-05-13,5
13556,user3927,2019-05-15,1
13557,user3927,2019-05-24,1
13558,user3927,2019-06-01,1
13559,user3930,2019-04-11,32
13560,user3930,2019-04-12,9
13561,user3930,2019-04-13,6
13562,user3930,2019-04-14,9
13563,user3930,2019-04-15,13
13564,user3930,2019-04-16,3
13565,user3930,2019-04-17,1
13566,user3930,2019-04-20,1
13567,user3930,2019-04-26,5
13568,user3930,2019-04-27,1
13569,user3930,2019-04-29,3
13570,user3930,2019-05-04,2
13571,user3930,2019-05-05,2
13572,user3930,2019-05-25,1
13573,user3930,2019-05-26,8
13574,user3930,2019-05-28,10
13575,user3930,2019-05-30,11
13576,user3946,2019-04-11,2
13577,user3946,2019-04-14,4
13578,user3946,2019-04-15,11
13579,user3946,2019-04-16,4
13580,user3946,2019-04-17,9
13581,user3946,2019-04-18,13
13582,user3946,2019-04-19,19
13583,user3946,2019-04-20,6
13584,user3946,2019-04-21,15
13585,user3946,2019-04-22,18
13586,user3946,2019-04-23,14
13587,user3946,2019-04-24,19
13588,user3946,2019-04-25,5
13589,user3946,2019-04-26,23
13590,user3946,2019-04-27,3
13591,user3946,2019-04-28,3
13592,user3946,2019-04-29,16
13593,user3946,2019-04-30,8
13594,user3946,2019-05-01,8
13595,user3946,2019-05-02,10
13596,user3946,2019-05-03,21
13597,user3946,2019-05-04,17
13598,user3946,2019-05-07,4
13599,user3946,2019-05-08,5
13600,user3946,2019-05-09,2
13601,user3946,2019-05-10,10
13602,user3946,2019-05-12,2
