,User,Day,freq_day
1809,user16424,2023-02-15,10
1810,user16424,2023-02-16,19
1811,user16424,2023-02-21,3
1812,user16424,2023-02-22,6
1813,user16424,2023-02-23,11
1814,user16424,2023-02-26,3
1815,user16424,2023-02-28,16
1816,user16424,2023-03-01,3
1817,user16425,2023-01-31,5
1818,user16425,2023-02-01,1
1819,user16425,2023-02-02,1
1820,user16425,2023-02-08,1
1821,user16425,2023-02-09,26
1822,user16425,2023-02-15,20
1823,user16425,2023-02-16,24
1824,user16425,2023-02-26,8
1825,user16425,2023-02-27,9
1826,user16425,2023-02-28,9
1827,user16425,2023-03-01,1
1828,user16425,2023-03-02,12
1829,user16425,2023-03-03,12
1830,user16436,2023-01-17,1
1831,user16436,2023-02-01,1
1832,user16436,2023-02-26,6
1833,user16436,2023-02-27,1
1834,user16436,2023-02-28,6
1835,user16436,2023-03-01,6
1836,user16436,2023-03-02,5
1837,user16442,2023-01-12,1
1838,user16442,2023-02-01,4
1839,user16442,2023-02-08,2
1840,user16442,2023-02-09,1
1841,user16442,2023-02-15,4
1842,user16442,2023-02-16,9
1843,user16442,2023-02-22,2
1844,user16442,2023-02-23,2
1845,user16442,2023-03-02,2
1846,user16448,2022-11-03,1
1847,user16448,2023-01-12,7
1848,user16448,2023-01-13,14
1849,user16448,2023-01-17,1
1850,user16448,2023-01-18,4
1851,user16448,2023-01-30,4
1852,user16448,2023-01-31,2
1853,user16448,2023-02-01,1
1854,user16448,2023-02-02,1
1855,user16448,2023-02-08,8
1856,user16448,2023-02-09,6
1857,user16448,2023-02-14,6
1858,user16448,2023-02-15,4
1859,user16448,2023-02-16,14
1860,user16448,2023-02-21,14
1861,user16448,2023-02-22,9
1862,user16448,2023-02-23,6
1863,user16448,2023-02-26,2
1864,user16448,2023-02-27,1
1865,user16448,2023-02-28,11
1866,user16448,2023-03-01,2
1867,user16448,2023-03-02,6
1868,user16448,2023-03-03,5
1869,user16448,2023-03-06,30
1870,user16448,2023-03-07,7
1871,user16450,2023-01-12,1
1872,user16450,2023-01-19,2
1873,user16450,2023-01-30,2
1874,user16450,2023-01-31,1
1875,user16450,2023-02-01,3
1876,user16450,2023-02-08,5
1877,user16450,2023-02-15,6
1878,user16450,2023-02-19,2
1879,user16450,2023-02-22,6
1880,user16460,2023-01-12,2
1881,user16460,2023-01-15,2
1882,user16460,2023-01-17,3
1883,user16460,2023-01-19,5
1884,user16460,2023-02-01,1
1885,user16460,2023-02-08,2
1886,user16460,2023-02-14,2
1887,user16460,2023-02-19,2
1888,user16460,2023-02-22,4
1889,user16460,2023-03-01,1
1890,user16460,2023-03-02,3
1891,user16462,2023-01-12,1
1892,user16462,2023-01-17,1
1893,user16462,2023-01-30,1
1894,user16462,2023-02-01,2
1895,user16462,2023-02-02,1
1896,user16462,2023-02-08,1
1897,user16462,2023-02-15,3
1898,user16462,2023-02-16,8
1899,user16462,2023-02-23,2
1900,user16462,2023-02-27,1
1901,user16462,2023-03-02,2
1902,user16467,2023-01-17,2
1903,user16467,2023-01-18,1
1904,user16467,2023-02-01,3
1905,user16467,2023-02-08,1
1906,user16467,2023-02-14,6
1907,user16467,2023-02-15,3
1908,user16467,2023-02-16,5
1909,user16467,2023-03-03,2
1910,user16473,2023-01-12,1
1911,user16473,2023-01-13,8
1912,user16473,2023-01-18,17
1913,user16473,2023-01-30,1
1914,user16473,2023-01-31,22
1915,user16473,2023-02-01,2
1916,user16473,2023-02-02,1
1917,user16473,2023-02-08,2
1918,user16473,2023-02-09,5
1919,user16473,2023-02-14,2
1920,user16473,2023-02-15,1
1921,user16473,2023-02-16,2
1922,user16473,2023-02-22,8
1923,user16473,2023-02-23,11
1924,user16473,2023-02-26,1
1925,user16473,2023-02-28,1
1926,user16473,2023-03-01,2
1927,user16473,2023-03-02,8
1928,user16473,2023-03-03,2
1929,user16476,2023-01-12,2
1930,user16476,2023-01-13,2
1931,user16476,2023-01-17,2
1932,user16476,2023-01-18,1
1933,user16476,2023-01-30,3
1934,user16476,2023-01-31,5
1935,user16476,2023-02-01,2
1936,user16476,2023-02-02,5
1937,user16476,2023-02-08,5
1938,user16476,2023-02-09,14
1939,user16476,2023-02-14,3
1940,user16476,2023-02-15,4
1941,user16476,2023-02-16,6
1942,user16476,2023-02-21,6
1943,user16476,2023-02-22,4
1944,user16476,2023-02-23,4
1945,user16476,2023-02-26,6
1946,user16476,2023-02-27,5
1947,user16476,2023-02-28,4
1948,user16476,2023-03-01,3
1949,user16476,2023-03-02,6
1950,user16476,2023-03-03,3
1951,user16478,2023-01-17,3
1952,user16478,2023-01-30,2
1953,user16478,2023-02-01,4
1954,user16478,2023-02-02,1
1955,user16478,2023-02-08,2
1956,user16478,2023-02-09,1
1957,user16478,2023-02-16,1
1958,user16478,2023-02-22,6
1959,user16478,2023-02-26,1
1960,user16478,2023-02-28,5
1961,user16478,2023-03-01,3
1962,user16479,2023-01-12,1
1963,user16479,2023-01-13,2
1964,user16479,2023-01-17,3
1965,user16479,2023-01-30,3
1966,user16479,2023-01-31,7
1967,user16479,2023-02-01,7
1968,user16479,2023-02-08,1
1969,user16479,2023-02-09,25
1970,user16479,2023-02-14,1
1971,user16479,2023-02-15,1
1972,user16479,2023-02-16,2
1973,user16479,2023-02-22,4
1974,user16479,2023-02-23,2
1975,user16479,2023-02-26,2
1976,user16479,2023-02-27,1
1977,user16479,2023-02-28,1
1978,user16479,2023-03-01,1
1979,user16479,2023-03-02,1
1980,user16479,2023-03-03,2
1981,user16484,2023-01-13,28
1982,user16484,2023-01-17,35
1983,user16484,2023-01-18,7
1984,user16484,2023-02-01,13
1985,user16484,2023-02-02,29
1986,user16484,2023-02-08,8
1987,user16484,2023-02-09,29
1988,user16484,2023-02-14,24
1989,user16484,2023-02-15,21
1990,user16484,2023-02-16,14
1991,user16484,2023-02-21,1
1992,user16484,2023-02-22,24
1993,user16484,2023-02-23,22
1994,user16484,2023-02-26,13
1995,user16484,2023-02-27,12
1996,user16484,2023-02-28,24
1997,user16484,2023-03-01,12
1998,user16484,2023-03-02,24
1999,user16484,2023-03-03,9
2000,user16488,2023-01-31,1
2001,user16488,2023-02-01,50
2002,user16488,2023-02-02,50
2003,user16488,2023-02-08,59
2004,user16488,2023-02-09,3
2005,user16488,2023-02-14,9
2006,user16488,2023-02-15,43
2007,user16488,2023-02-16,101
2008,user16488,2023-02-19,2
2009,user16488,2023-02-21,2
2010,user16488,2023-02-28,1
2011,user16488,2023-03-01,4
2012,user16488,2023-03-02,4
2013,user16488,2023-03-03,4
2014,user16491,2023-01-12,2
2015,user16491,2023-01-13,5
2016,user16491,2023-01-15,1
2017,user16491,2023-01-16,1
2018,user16491,2023-01-17,1
2019,user16491,2023-01-18,2
2020,user16491,2023-01-31,20
2021,user16491,2023-02-01,5
2022,user16491,2023-02-02,2
2023,user16491,2023-02-09,4
2024,user16491,2023-02-15,3
2025,user16491,2023-02-16,3
2026,user16491,2023-02-21,1
2027,user16491,2023-02-22,3
2028,user16491,2023-02-23,8
2029,user16491,2023-02-26,4
2030,user16491,2023-02-27,15
2031,user16491,2023-02-28,7
2032,user16491,2023-03-01,3
2033,user16491,2023-03-02,7
2034,user16491,2023-03-03,3
2035,user16491,2023-03-06,4
2036,user16491,2023-03-07,3
2037,user16492,2023-01-12,4
2038,user16492,2023-01-13,20
2039,user16492,2023-01-18,15
2040,user16492,2023-01-30,3
2041,user16492,2023-01-31,7
2042,user16492,2023-02-01,4
2043,user16492,2023-02-02,3
2044,user16492,2023-02-09,8
2045,user16492,2023-02-16,3
2046,user16492,2023-02-22,3
2047,user16492,2023-02-23,2
2048,user16492,2023-02-26,2
2049,user16492,2023-02-27,1
2050,user16492,2023-02-28,7
2051,user16492,2023-03-01,7
2052,user16492,2023-03-02,8
2053,user16499,2023-01-12,19
2054,user16499,2023-02-01,1
2055,user16499,2023-02-15,3
2056,user16504,2023-01-17,2
2057,user16504,2023-01-30,19
2058,user16504,2023-01-31,14
2059,user16504,2023-02-01,3
2060,user16504,2023-02-02,3
2061,user16504,2023-02-09,2
2062,user16504,2023-02-15,7
2063,user16504,2023-02-16,20
2064,user16504,2023-02-22,11
2065,user16504,2023-02-23,17
2066,user16513,2023-01-12,2
2067,user16513,2023-01-13,5
2068,user16513,2023-01-17,1
2069,user16513,2023-01-18,4
2070,user16513,2023-01-30,9
2071,user16513,2023-01-31,15
2072,user16513,2023-02-01,5
2073,user16513,2023-02-02,6
2074,user16513,2023-02-08,19
2075,user16513,2023-02-09,12
2076,user16513,2023-02-14,8
2077,user16513,2023-02-15,13
2078,user16513,2023-02-16,23
2079,user16513,2023-02-21,7
2080,user16513,2023-02-22,46
2081,user16513,2023-02-23,33
2082,user16513,2023-02-26,9
2083,user16513,2023-02-27,15
2084,user16513,2023-02-28,23
2085,user16513,2023-03-01,20
2086,user16513,2023-03-02,19
2087,user16513,2023-03-03,15
2088,user16515,2022-11-02,30
2089,user16515,2023-01-12,3
2090,user16515,2023-01-13,2
2091,user16515,2023-01-17,3
2092,user16515,2023-01-19,43
2093,user16515,2023-01-20,18
2094,user16515,2023-01-30,6
2095,user16515,2023-01-31,2
2096,user16515,2023-02-01,2
2097,user16515,2023-02-14,9
2098,user16515,2023-02-28,1
2099,user16515,2023-03-02,1
2100,user16521,2023-01-12,12
2101,user16521,2023-02-01,8
2102,user16521,2023-02-02,2
2103,user16521,2023-02-27,1
2104,user16521,2023-02-28,2
2105,user16532,2023-01-18,11
2106,user16532,2023-01-30,1
2107,user16532,2023-01-31,3
2108,user16532,2023-02-01,3
2109,user16532,2023-02-02,4
2110,user16532,2023-02-16,2
2111,user16532,2023-02-22,1
2112,user16535,2023-01-12,18
2113,user16535,2023-01-17,4
2114,user16535,2023-01-18,4
2115,user16535,2023-01-30,2
2116,user16535,2023-01-31,11
2117,user16535,2023-02-01,3
2118,user16535,2023-02-02,6
2119,user16535,2023-02-09,4
2120,user16535,2023-02-14,3
2121,user16535,2023-02-15,6
2122,user16535,2023-02-16,4
2123,user16535,2023-02-22,4
2124,user16535,2023-02-23,2
2125,user16535,2023-03-01,2
2126,user16545,2023-01-12,13
2127,user16545,2023-01-13,1
2128,user16545,2023-01-17,1
2129,user16545,2023-01-31,2
2130,user16545,2023-02-01,3
2131,user16545,2023-02-02,1
2132,user16545,2023-02-08,3
2133,user16545,2023-02-09,17
2134,user16545,2023-02-14,3
2135,user16545,2023-02-15,3
2136,user16545,2023-02-16,8
2137,user16545,2023-02-21,18
2138,user16545,2023-02-22,10
2139,user16545,2023-02-23,4
2140,user16545,2023-02-28,2
2141,user16545,2023-03-01,7
2142,user16545,2023-03-02,5
2143,user16545,2023-03-03,2
2144,user16547,2023-02-01,14
2145,user16547,2023-02-02,15
2146,user16549,2023-01-13,5
2147,user16549,2023-01-30,1
2148,user16549,2023-01-31,45
2149,user16549,2023-02-01,1
2150,user16549,2023-02-09,1
2151,user16549,2023-02-14,2
2152,user16549,2023-02-27,14
2153,user16549,2023-02-28,4
2154,user16549,2023-03-01,5
2155,user16549,2023-03-02,5
2156,user16549,2023-03-03,1
2157,user16554,2023-01-12,6
2158,user16554,2023-01-17,4
2159,user16554,2023-01-30,2
2160,user16554,2023-01-31,1
2161,user16554,2023-02-01,1
2162,user16554,2023-02-14,1
2163,user16554,2023-02-15,2
2164,user16554,2023-02-26,5
2165,user16554,2023-02-28,2
2166,user16554,2023-03-01,1
2167,user16555,2023-01-12,1
2168,user16555,2023-01-30,5
2169,user16555,2023-02-01,2
2170,user16555,2023-02-02,5
2171,user16555,2023-02-14,1
2172,user16555,2023-02-15,2
2173,user16555,2023-02-16,3
2174,user16555,2023-02-23,1
2175,user16555,2023-02-26,1
2176,user16555,2023-02-27,3
2177,user16561,2023-01-12,3
2178,user16561,2023-01-13,1
2179,user16561,2023-01-17,12
2180,user16561,2023-01-18,6
2181,user16561,2023-01-30,2
2182,user16561,2023-01-31,1
2183,user16561,2023-02-01,4
2184,user16561,2023-02-08,1
2185,user16561,2023-02-09,1
2186,user16561,2023-02-14,15
2187,user16561,2023-02-22,6
2188,user16561,2023-02-23,4
2189,user16561,2023-02-26,3
2190,user16561,2023-02-27,1
2191,user16561,2023-02-28,1
2192,user16561,2023-03-01,3
2193,user16561,2023-03-02,1
2194,user16561,2023-03-03,1
2195,user16563,2023-01-30,1
2196,user16563,2023-01-31,8
2197,user16563,2023-02-01,4
2198,user16563,2023-02-02,4
2199,user16563,2023-02-08,3
2200,user16563,2023-02-09,1
2201,user16563,2023-02-14,1
2202,user16563,2023-02-15,1
2203,user16563,2023-02-16,13
2204,user16563,2023-02-23,6
2205,user16563,2023-02-26,5
2206,user16563,2023-02-27,5
2207,user16563,2023-02-28,2
2208,user16563,2023-03-01,1
2209,user16563,2023-03-02,11
2210,user16563,2023-03-03,11
2211,user16564,2023-01-12,2
2212,user16564,2023-01-16,1
2213,user16564,2023-01-17,1
2214,user16564,2023-01-30,4
2215,user16564,2023-02-01,2
2216,user16564,2023-02-14,6
2217,user16564,2023-02-15,3
2218,user16564,2023-02-26,4
2219,user16582,2023-01-12,7
2220,user16582,2023-01-13,32
2221,user16582,2023-01-17,2
2222,user16582,2023-01-18,26
2223,user16582,2023-01-30,2
2224,user16582,2023-01-31,25
2225,user16582,2023-02-01,1
2226,user16582,2023-02-02,14
2227,user16582,2023-02-09,9
2228,user16582,2023-02-14,2
2229,user16582,2023-02-15,23
2230,user16582,2023-02-16,18
2231,user16582,2023-02-22,1
2232,user16582,2023-02-23,2
2233,user16582,2023-02-26,5
2234,user16582,2023-02-27,2
2235,user16582,2023-03-01,11
2236,user16582,2023-03-02,8
2237,user16582,2023-03-03,1
2238,user16587,2023-01-12,1
2239,user16587,2023-01-13,1
2240,user16587,2023-01-17,1
2241,user16587,2023-01-30,1
2242,user16587,2023-02-01,2
2243,user16587,2023-02-02,3
2244,user16587,2023-02-08,6
2245,user16587,2023-02-09,1
2246,user16587,2023-02-14,3
2247,user16587,2023-02-15,2
2248,user16587,2023-02-16,2
2249,user16587,2023-02-22,1
2250,user16587,2023-02-26,1
2251,user16587,2023-03-01,1
2252,user16587,2023-03-02,2
2253,user16589,2023-01-30,2
2254,user16589,2023-01-31,2
2255,user16589,2023-02-01,6
2256,user16589,2023-02-02,2
2257,user16589,2023-02-08,3
2258,user16589,2023-02-15,3
2259,user16589,2023-02-22,2
2260,user16589,2023-02-23,2
2261,user16589,2023-03-02,3
2262,user16591,2023-01-12,2
2263,user16591,2023-01-13,5
2264,user16591,2023-01-17,1
2265,user16591,2023-01-18,15
2266,user16591,2023-01-30,14
2267,user16591,2023-01-31,2
2268,user16591,2023-02-01,17
2269,user16591,2023-02-02,8
2270,user16591,2023-02-08,4
2271,user16591,2023-02-09,8
2272,user16591,2023-02-14,2
2273,user16591,2023-03-01,2
2274,user16591,2023-03-03,1
2275,user16591,2023-03-06,21
2276,user16591,2023-03-07,2
2277,user16601,2023-02-01,6
2278,user16601,2023-02-02,1
2279,user16601,2023-02-16,17
2280,user16601,2023-02-23,2
2281,user16603,2023-01-13,3
2282,user16603,2023-01-18,3
2283,user16603,2023-02-01,4
2284,user16603,2023-02-02,6
2285,user16603,2023-02-08,1
2286,user16603,2023-02-16,1
2287,user16603,2023-02-22,1
2288,user16603,2023-02-27,1
2289,user16603,2023-02-28,1
2290,user16603,2023-03-01,1
2291,user16603,2023-03-06,3
2292,user16620,2023-01-12,20
2293,user16620,2023-01-13,2
2294,user16620,2023-01-31,19
2295,user16620,2023-02-01,20
2296,user16620,2023-02-02,9
2297,user16620,2023-02-19,2
2298,user16620,2023-02-21,3
2299,user16620,2023-02-23,8
2300,user16620,2023-02-26,17
2301,user16620,2023-02-28,2
2302,user16620,2023-03-01,10
2303,user16620,2023-03-02,37
2304,user16632,2023-01-12,1
2305,user16632,2023-01-13,35
2306,user16632,2023-01-17,1
2307,user16632,2023-01-18,134
2308,user16632,2023-01-20,6
2309,user16632,2023-01-30,5
2310,user16632,2023-01-31,8
2311,user16632,2023-02-01,2
2312,user16632,2023-02-02,13
2313,user16632,2023-02-08,3
2314,user16632,2023-02-09,37
2315,user16632,2023-02-14,8
2316,user16632,2023-02-15,13
2317,user16632,2023-02-16,10
2318,user16632,2023-02-22,7
2319,user16632,2023-02-23,3
2320,user16632,2023-02-26,1
2321,user16632,2023-02-27,3
2322,user16632,2023-03-01,1
2323,user16632,2023-03-02,26
2324,user16632,2023-03-03,4
2325,user16647,2023-01-17,7
2326,user16647,2023-01-30,1
2327,user16647,2023-02-01,2
2328,user16647,2023-02-28,3
2329,user16647,2023-03-01,3
2330,user16647,2023-03-02,8
2331,user16655,2023-01-12,7
2332,user16655,2023-01-13,18
2333,user16655,2023-01-15,1
2334,user16655,2023-01-16,2
2335,user16655,2023-01-17,5
2336,user16655,2023-01-18,10
2337,user16655,2023-01-30,4
2338,user16655,2023-01-31,4
2339,user16655,2023-02-01,1
2340,user16655,2023-02-08,1
2341,user16655,2023-02-09,2
2342,user16655,2023-02-14,4
2343,user16655,2023-02-15,3
2344,user16655,2023-02-22,5
2345,user16655,2023-02-27,2
2346,user16655,2023-02-28,3
2347,user16655,2023-03-01,5
2348,user16655,2023-03-02,1
2349,user16655,2023-03-03,6
2350,user16657,2023-01-12,2
2351,user16657,2023-01-13,12
2352,user16657,2023-01-18,32
2353,user16657,2023-01-31,12
2354,user16657,2023-02-01,7
2355,user16657,2023-02-02,6
2356,user16657,2023-02-08,1
2357,user16657,2023-02-09,1
2358,user16657,2023-02-16,10
2359,user16657,2023-02-21,24
2360,user16657,2023-02-23,13
2361,user16657,2023-02-28,2
2362,user16657,2023-03-01,2
2363,user16657,2023-03-02,9
2364,user16657,2023-03-03,7
2365,user16671,2023-01-13,20
2366,user16671,2023-01-17,25
2367,user16671,2023-01-18,3
2368,user16671,2023-01-30,8
2369,user16671,2023-02-01,1
2370,user16671,2023-02-02,2
2371,user16671,2023-02-14,1
2372,user16671,2023-02-16,2
2373,user16671,2023-02-23,13
2374,user16671,2023-02-26,6
2375,user16671,2023-02-28,13
2376,user16671,2023-03-01,18
2377,user16671,2023-03-02,4
2378,user16672,2023-01-12,8
2379,user16672,2023-01-13,23
2380,user16672,2023-01-17,7
2381,user16672,2023-01-18,16
2382,user16672,2023-01-30,7
2383,user16672,2023-01-31,14
2384,user16672,2023-02-01,3
2385,user16672,2023-02-02,13
2386,user16672,2023-02-08,8
2387,user16672,2023-02-09,9
2388,user16672,2023-02-14,3
2389,user16672,2023-02-15,25
2390,user16672,2023-02-16,15
2391,user16672,2023-02-22,5
2392,user16672,2023-02-23,5
2393,user16672,2023-02-26,2
2394,user16672,2023-02-27,3
2395,user16672,2023-02-28,5
2396,user16672,2023-03-01,10
2397,user16672,2023-03-02,15
2398,user16672,2023-03-03,4
2399,user16672,2023-03-06,5
2400,user16674,2023-01-13,6
2401,user16674,2023-01-31,4
2402,user16674,2023-02-01,2
2403,user16674,2023-02-08,3
2404,user16674,2023-02-09,2
2405,user16674,2023-02-15,5
2406,user16674,2023-02-16,9
2407,user16674,2023-02-21,5
2408,user16674,2023-02-22,11
2409,user16674,2023-02-23,2
2410,user16674,2023-02-26,5
2411,user16674,2023-02-27,2
2412,user16674,2023-02-28,2
2413,user16674,2023-03-02,5
2414,user16674,2023-03-03,1
2415,user16674,2023-03-06,11
2416,user16674,2023-03-07,1
2417,user16676,2023-01-12,3
2418,user16676,2023-01-13,26
2419,user16676,2023-01-18,28
2420,user16676,2023-02-01,1
2421,user16676,2023-02-02,7
2422,user16676,2023-02-14,2
2423,user16676,2023-02-15,9
2424,user16676,2023-02-16,10
2425,user16676,2023-02-21,14
2426,user16676,2023-02-22,23
2427,user16676,2023-02-23,3
2428,user16676,2023-02-28,7
2429,user16676,2023-03-01,5
2430,user16676,2023-03-02,5
2431,user16685,2023-01-12,38
2432,user16685,2023-01-13,11
2433,user16685,2023-01-17,5
2434,user16685,2023-01-18,4
2435,user16685,2023-02-01,5
2436,user16685,2023-02-02,3
2437,user16685,2023-02-08,1
2438,user16685,2023-02-09,1
2439,user16685,2023-02-14,17
2440,user16685,2023-02-16,1
2441,user16685,2023-02-21,1
2442,user16685,2023-02-22,14
2443,user16685,2023-02-23,15
2444,user16685,2023-02-26,6
2445,user16685,2023-02-27,2
2446,user16685,2023-03-01,4
2447,user16685,2023-03-02,12
2448,user16685,2023-03-06,1
2449,user16689,2023-01-31,1
2450,user16689,2023-02-01,9
2451,user16689,2023-02-02,4
2452,user16689,2023-02-22,5
2453,user16689,2023-02-27,1
2454,user16689,2023-03-01,3
2455,user16689,2023-03-02,2
2456,user16702,2023-01-12,1
2457,user16702,2023-01-17,1
2458,user16702,2023-01-18,1
2459,user16702,2023-01-30,7
2460,user16702,2023-02-01,1
2461,user16702,2023-02-08,3
2462,user16702,2023-02-28,2
2463,user16702,2023-03-01,2
2464,user16702,2023-03-02,6
2465,user16704,2023-01-12,2
2466,user16704,2023-01-13,19
2467,user16704,2023-01-17,6
2468,user16704,2023-01-18,29
2469,user16704,2023-01-31,5
2470,user16704,2023-02-01,3
2471,user16704,2023-02-02,2
2472,user16704,2023-02-08,6
2473,user16704,2023-02-09,4
2474,user16704,2023-02-14,3
2475,user16704,2023-02-15,1
2476,user16704,2023-02-16,2
2477,user16704,2023-02-21,2
2478,user16704,2023-02-22,2
2479,user16704,2023-02-23,5
2480,user16704,2023-02-27,3
2481,user16704,2023-02-28,1
2482,user16704,2023-03-01,1
2483,user16704,2023-03-02,1
2484,user16704,2023-03-03,6
2485,user16704,2023-03-07,5
2486,user16707,2023-01-13,2
2487,user16707,2023-01-29,5
2488,user16707,2023-01-30,21
2489,user16707,2023-01-31,12
2490,user16707,2023-02-01,5
2491,user16707,2023-02-02,23
2492,user16707,2023-02-09,13
2493,user16707,2023-02-16,4
2494,user16707,2023-02-22,1
2495,user16707,2023-02-23,3
2496,user16707,2023-02-27,2
2497,user16707,2023-02-28,4
2498,user16707,2023-03-02,1
2499,user16713,2023-01-13,5
2500,user16713,2023-01-17,1
2501,user16713,2023-01-18,23
2502,user16713,2023-01-30,7
2503,user16713,2023-02-01,7
2504,user16713,2023-02-02,7
2505,user16713,2023-02-08,3
2506,user16713,2023-02-09,16
2507,user16713,2023-02-14,4
2508,user16713,2023-02-15,6
2509,user16713,2023-02-16,12
2510,user16713,2023-02-21,4
2511,user16713,2023-02-22,33
2512,user16713,2023-02-23,1
2513,user16713,2023-02-26,2
2514,user16713,2023-02-28,5
2515,user16713,2023-03-01,9
2516,user16713,2023-03-02,6
2517,user16715,2023-01-12,2
2518,user16715,2023-01-13,23
2519,user16715,2023-01-30,1
2520,user16715,2023-02-01,15
2521,user16715,2023-02-02,5
2522,user16715,2023-02-08,1
2523,user16715,2023-02-09,3
2524,user16715,2023-02-14,1
2525,user16715,2023-02-15,9
2526,user16715,2023-02-16,13
2527,user16715,2023-02-22,4
2528,user16715,2023-02-23,8
2529,user16715,2023-02-26,1
2530,user16715,2023-02-27,2
2531,user16715,2023-03-01,1
2532,user16715,2023-03-02,7
2533,user16716,2023-01-18,3
2534,user16716,2023-02-01,2
2535,user16716,2023-02-21,1
2536,user16716,2023-02-22,2
2537,user16716,2023-02-23,1
2538,user16716,2023-02-26,7
2539,user16716,2023-02-27,1
2540,user16716,2023-02-28,4
2541,user16716,2023-03-03,2
2542,user16716,2023-03-06,5
2543,user16723,2023-01-12,3
2544,user16723,2023-01-13,6
2545,user16723,2023-01-18,3
2546,user16723,2023-02-01,1
2547,user16723,2023-02-08,5
2548,user16723,2023-02-22,2
2549,user16723,2023-02-26,2
2550,user16723,2023-02-28,1
2551,user16739,2023-01-12,2
2552,user16739,2023-01-13,5
2553,user16739,2023-01-15,4
2554,user16739,2023-01-17,1
2555,user16739,2023-01-18,20
2556,user16739,2023-01-30,1
2557,user16739,2023-01-31,5
2558,user16739,2023-02-01,3
2559,user16739,2023-02-02,1
2560,user16739,2023-02-08,2
2561,user16739,2023-02-09,1
2562,user16739,2023-02-14,1
2563,user16739,2023-02-15,5
2564,user16739,2023-02-16,5
2565,user16739,2023-02-21,2
2566,user16739,2023-02-22,4
2567,user16739,2023-02-23,3
2568,user16739,2023-02-26,1
2569,user16739,2023-02-27,10
2570,user16739,2023-02-28,8
2571,user16739,2023-03-01,15
2572,user16739,2023-03-02,1
2573,user16739,2023-03-07,1
2574,user16745,2023-01-17,5
2575,user16745,2023-01-18,4
2576,user16745,2023-01-20,6
2577,user16745,2023-01-29,12
2578,user16745,2023-01-31,6
2579,user16745,2023-02-01,1
2580,user16745,2023-02-08,4
2581,user16745,2023-02-14,4
2582,user16745,2023-02-15,12
2583,user16745,2023-02-16,9
2584,user16745,2023-02-19,7
2585,user16745,2023-02-22,1
2586,user16745,2023-02-26,2
2587,user16745,2023-02-27,2
2588,user16745,2023-02-28,9
2589,user16745,2023-03-01,4
2590,user16745,2023-03-02,8
2591,user16748,2023-01-31,2
2592,user16748,2023-02-01,2
2593,user16748,2023-02-09,11
2594,user16748,2023-02-15,7
2595,user16748,2023-02-16,35
2596,user16748,2023-02-28,5
2597,user16748,2023-03-01,1
2598,user16748,2023-03-02,2
2599,user16751,2023-01-12,5
2600,user16751,2023-01-13,1
2601,user16751,2023-01-15,10
2602,user16751,2023-01-29,1
2603,user16751,2023-01-31,2
2604,user16751,2023-02-01,2
2605,user16751,2023-02-02,7
2606,user16751,2023-02-14,2
2607,user16751,2023-02-15,3
2608,user16751,2023-02-16,10
2609,user16751,2023-02-22,8
2610,user16751,2023-02-23,2
2611,user16751,2023-02-27,2
2612,user16751,2023-03-01,2
2613,user16751,2023-03-02,3
2614,user16751,2023-03-03,5
2615,user16751,2023-03-06,2
2616,user16767,2023-01-13,4
2617,user16767,2023-02-01,1
2618,user16767,2023-02-14,1
2619,user16767,2023-02-15,5
2620,user16767,2023-02-16,6
2621,user16767,2023-02-27,5
2622,user16767,2023-03-01,2
2623,user16769,2023-01-30,3
2624,user16769,2023-01-31,11
2625,user16769,2023-02-01,1
2626,user16769,2023-02-02,11
2627,user16769,2023-02-09,7
2628,user16769,2023-02-16,5
2629,user16769,2023-02-20,2
2630,user16769,2023-02-22,24
2631,user16769,2023-02-23,5
2632,user16769,2023-02-26,2
2633,user16769,2023-02-27,7
2634,user16801,2023-01-13,1
2635,user16801,2023-01-16,10
2636,user16801,2023-02-01,7
2637,user16801,2023-02-02,3
2638,user16801,2023-02-16,2
2639,user16804,2022-11-03,10
2640,user16804,2023-01-12,1
2641,user16804,2023-01-13,2
2642,user16804,2023-01-18,3
2643,user16804,2023-02-01,1
2644,user16804,2023-02-02,1
2645,user16804,2023-02-09,1
2646,user16804,2023-02-15,5
2647,user16804,2023-02-16,2
2648,user16804,2023-02-21,1
2649,user16804,2023-02-23,2
2650,user16808,2023-01-12,20
2651,user16808,2023-01-18,3
2652,user16808,2023-01-30,16
2653,user16808,2023-01-31,2
2654,user16808,2023-02-01,1
2655,user16808,2023-02-02,1
2656,user16808,2023-02-08,2
2657,user16808,2023-02-15,10
2658,user16808,2023-02-21,1
2659,user16808,2023-02-22,9
2660,user16808,2023-02-23,7
2661,user16808,2023-02-26,20
2662,user16808,2023-02-27,2
2663,user16808,2023-03-01,2
2664,user16808,2023-03-02,3
2665,user16808,2023-03-03,5
2666,user16823,2023-01-12,5
2667,user16823,2023-01-17,1
2668,user16823,2023-01-31,6
2669,user16823,2023-02-01,12
2670,user16823,2023-02-02,4
2671,user16823,2023-02-08,4
2672,user16823,2023-02-14,19
2673,user16823,2023-02-15,4
2674,user16823,2023-02-22,13
2675,user16823,2023-02-23,2
2676,user16823,2023-02-28,3
2677,user16823,2023-03-01,5
2678,user16824,2023-01-12,1
2679,user16824,2023-01-13,3
2680,user16824,2023-02-01,2
2681,user16824,2023-02-08,1
2682,user16824,2023-02-09,4
